#t[ms]      Uloop[V]      Iplasma[A]    overT[eV]
7.3e-05    0.0    0.0    0
7.4e-05    0.0    0.0    0
7.5e-05    0.0    0.0    0
7.6e-05    0.0    0.0    0
7.7e-05    0.0    0.0    0
7.8e-05    0.0    0.0    0
7.9e-05    0.0    0.0    0
8e-05    0.0    0.0    0
8.1e-05    0.0    0.0    0
8.2e-05    0.0    0.0    0
8.3e-05    0.0    0.0    0
8.4e-05    0.0    0.0    0
8.5e-05    0.0    0.0    0
8.6e-05    0.0    0.0    0
8.7e-05    0.0    0.0    0
8.8e-05    0.0    0.0    0
8.9e-05    0.0    0.0    0
9e-05    0.0    0.0    0
9.1e-05    0.0    0.0    0
9.2e-05    0.0    0.0    0
9.3e-05    0.0    0.0    0
9.4e-05    0.0    0.0    0
9.5e-05    0.0    0.0    0
9.6e-05    0.0    0.0    0
9.7e-05    0.0    0.0    0
9.8e-05    0.0    0.0    0
9.9e-05    0.0    0.0    0
0.0001    0.0    0.0    0
0.000101    0.0    0.0    0
0.000102    0.0    0.0    0
0.000103    0.0    0.0    0
0.000104    0.0    0.0    0
0.000105    0.0    0.0    0
0.000106    0.0    0.0    0
0.000107    0.0    0.0    0
0.000108    0.0    0.0    0
0.000109    0.0    0.0    0
0.00011    0.0    0.0    0
0.000111    0.0    0.0    0
0.000112    0.0    0.0    0
0.000113    0.0    0.0    0
0.000114    0.0    0.0    0
0.000115    0.0    0.0    0
0.000116    0.0    0.0    0
0.000117    0.0    0.0    0
0.000118    0.0    0.0    0
0.000119    0.0    0.0    0
0.00012    0.0    0.0    0
0.000121    0.0    0.0    0
0.000122    0.0    0.0    0
0.000123    0.0    0.0    0
0.000124    0.0    0.0    0
0.000125    0.0    0.0    0
0.000126    0.0    0.0    0
0.000127    0.0    0.0    0
0.000128    0.0    0.0    0
0.000129    0.0    0.0    0
0.00013    0.0    0.0    0
0.000131    0.0    0.0    0
0.000132    0.0    0.0    0
0.000133    0.0    0.0    0
0.000134    0.0    0.0    0
0.000135    0.0    0.0    0
0.000136    0.0    0.0    0
0.000137    0.0    0.0    0
0.000138    0.0    0.0    0
0.000139    0.0    0.0    0
0.00014    0.0    0.0    0
0.000141    0.0    0.0    0
0.000142    0.0    0.0    0
0.000143    0.0    0.0    0
0.000144    0.0    0.0    0
0.000145    0.0    0.0    0
0.000146    0.0    0.0    0
0.000147    0.0    0.0    0
0.000148    0.0    0.0    0
0.000149    0.0    0.0    0
0.00015    0.0    0.0    0
0.000151    0.0    0.0    0
0.000152    0.0    0.0    0
0.000153    0.0    0.0    0
0.000154    0.0    0.0    0
0.000155    0.0    0.0    0
0.000156    0.0    0.0    0
0.000157    0.0    0.0    0
0.000158    0.0    0.0    0
0.000159    0.0    0.0    0
0.00016    0.0    0.0    0
0.000161    0.0    0.0    0
0.000162    0.0    0.0    0
0.000163    0.0    0.0    0
0.000164    0.0    0.0    0
0.000165    0.0    0.0    0
0.000166    0.0    0.0    0
0.000167    0.0    0.0    0
0.000168    0.0    0.0    0
0.000169    0.0    0.0    0
0.00017    0.0    0.0    0
0.000171    0.0    0.0    0
0.000172    0.0    0.0    0
0.000173    0.0    0.0    0
0.000174    0.0    0.0    0
0.000175    0.0    0.0    0
0.000176    0.0    0.0    0
0.000177    0.0    0.0    0
0.000178    0.0    0.0    0
0.000179    0.0    0.0    0
0.00018    0.0    0.0    0
0.000181    0.0    0.0    0
0.000182    0.0    0.0    0
0.000183    0.0    0.0    0
0.000184    0.0    0.0    0
0.000185    0.0    0.0    0
0.000186    0.0    0.0    0
0.000187    0.0    0.0    0
0.000188    0.0    0.0    0
0.000189    0.0    0.0    0
0.00019    0.0    0.0    0
0.000191    0.0    0.0    0
0.000192    0.0    0.0    0
0.000193    0.0    0.0    0
0.000194    0.0    0.0    0
0.000195    0.0    0.0    0
0.000196    0.0    0.0    0
0.000197    0.0    0.0    0
0.000198    0.0    0.0    0
0.000199    0.0    0.0    0
0.0002    0.0    0.0    0
0.000201    0.0    0.0    0
0.000202    0.0    0.0    0
0.000203    0.0    0.0    0
0.000204    0.0    0.0    0
0.000205    0.0    0.0    0
0.000206    0.0    0.0    0
0.000207    0.0    0.0    0
0.000208    0.0    0.0    0
0.000209    0.0    0.0    0
0.00021    0.0    0.0    0
0.000211    0.0    0.0    0
0.000212    0.0    0.0    0
0.000213    0.0    0.0    0
0.000214    0.0    0.0    0
0.000215    0.0    0.0    0
0.000216    0.0    0.0    0
0.000217    0.0    0.0    0
0.000218    0.0    0.0    0
0.000219    0.0    0.0    0
0.00022    0.0    0.0    0
0.000221    0.0    0.0    0
0.000222    0.0    0.0    0
0.000223    0.0    0.0    0
0.000224    0.0    0.0    0
0.000225    0.0    0.0    0
0.000226    0.0    0.0    0
0.000227    0.0    0.0    0
0.000228    0.0    0.0    0
0.000229    0.0    0.0    0
0.00023    0.0    0.0    0
0.000231    0.0    0.0    0
0.000232    0.0    0.0    0
0.000233    0.0    0.0    0
0.000234    0.0    0.0    0
0.000235    0.0    0.0    0
0.000236    0.0    0.0    0
0.000237    0.0    0.0    0
0.000238    0.0    0.0    0
0.000239    0.0    0.0    0
0.00024    0.0    0.0    0
0.000241    0.0    0.0    0
0.000242    0.0    0.0    0
0.000243    0.0    0.0    0
0.000244    0.0    0.0    0
0.000245    0.0    0.0    0
0.000246    0.0    0.0    0
0.000247    0.0    0.0    0
0.000248    0.0    0.0    0
0.000249    0.0    0.0    0
0.00025    0.0    0.0    0
0.000251    0.0    0.0    0
0.000252    0.0    0.0    0
0.000253    0.0    0.0    0
0.000254    0.0    0.0    0
0.000255    0.0    0.0    0
0.000256    0.0    0.0    0
0.000257    0.0    0.0    0
0.000258    0.0    0.0    0
0.000259    0.0    0.0    0
0.00026    0.0    0.0    0
0.000261    0.0    0.0    0
0.000262    0.0    0.0    0
0.000263    0.0    0.0    0
0.000264    0.0    0.0    0
0.000265    0.0    0.0    0
0.000266    0.0    0.0    0
0.000267    0.0    0.0    0
0.000268    0.0    0.0    0
0.000269    0.0    0.0    0
0.00027    0.0    0.0    0
0.000271    0.0    0.0    0
0.000272    0.0    0.0    0
0.000273    0.0    0.0    0
0.000274    0.0    0.0    0
0.000275    0.0    0.0    0
0.000276    0.0    0.0    0
0.000277    0.0    0.0    0
0.000278    0.0    0.0    0
0.000279    0.0    0.0    0
0.00028    0.0    0.0    0
0.000281    0.0    0.0    0
0.000282    0.0    0.0    0
0.000283    0.0    0.0    0
0.000284    0.0    0.0    0
0.000285    0.0    0.0    0
0.000286    0.0    0.0    0
0.000287    0.0    0.0    0
0.000288    0.0    0.0    0
0.000289    0.0    0.0    0
0.00029    0.0    0.0    0
0.000291    0.0    0.0    0
0.000292    0.0    0.0    0
0.000293    0.0    0.0    0
0.000294    0.0    0.0    0
0.000295    0.0    0.0    0
0.000296    0.0    0.0    0
0.000297    0.0    0.0    0
0.000298    0.0    0.0    0
0.000299    0.0    0.0    0
0.0003    0.0    0.0    0
0.000301    0.0    0.0    0
0.000302    0.0    0.0    0
0.000303    0.0    0.0    0
0.000304    0.0    0.0    0
0.000305    0.0    0.0    0
0.000306    0.0    0.0    0
0.000307    0.0    0.0    0
0.000308    0.0    0.0    0
0.000309    0.0    0.0    0
0.00031    0.0    0.0    0
0.000311    0.0    0.0    0
0.000312    0.0    0.0    0
0.000313    0.0    0.0    0
0.000314    0.0    0.0    0
0.000315    0.0    0.0    0
0.000316    0.0    0.0    0
0.000317    0.0    0.0    0
0.000318    0.0    0.0    0
0.000319    0.0    0.0    0
0.00032    0.0    0.0    0
0.000321    0.0    0.0    0
0.000322    0.0    0.0    0
0.000323    0.0    0.0    0
0.000324    0.0    0.0    0
0.000325    0.0    0.0    0
0.000326    0.0    0.0    0
0.000327    0.0    0.0    0
0.000328    0.0    0.0    0
0.000329    0.0    0.0    0
0.00033    0.0    0.0    0
0.000331    0.0    0.0    0
0.000332    0.0    0.0    0
0.000333    0.0    0.0    0
0.000334    0.0    0.0    0
0.000335    0.0    0.0    0
0.000336    0.0    0.0    0
0.000337    0.0    0.0    0
0.000338    0.0    0.0    0
0.000339    0.0    0.0    0
0.00034    0.0    0.0    0
0.000341    0.0    0.0    0
0.000342    0.0    0.0    0
0.000343    0.0    0.0    0
0.000344    0.0    0.0    0
0.000345    0.0    0.0    0
0.000346    0.0    0.0    0
0.000347    0.0    0.0    0
0.000348    0.0    0.0    0
0.000349    0.0    0.0    0
0.00035    0.0    0.0    0
0.000351    0.0    0.0    0
0.000352    0.0    0.0    0
0.000353    0.0    0.0    0
0.000354    0.0    0.0    0
0.000355    0.0    0.0    0
0.000356    0.0    0.0    0
0.000357    0.0    0.0    0
0.000358    0.0    0.0    0
0.000359    0.0    0.0    0
0.00036    0.0    0.0    0
0.000361    0.0    0.0    0
0.000362    0.0    0.0    0
0.000363    0.0    0.0    0
0.000364    0.0    0.0    0
0.000365    0.0    0.0    0
0.000366    0.0    0.0    0
0.000367    0.0    0.0    0
0.000368    0.0    0.0    0
0.000369    0.0    0.0    0
0.00037    0.0    0.0    0
0.000371    0.0    0.0    0
0.000372    0.0    0.0    0
0.000373    0.0    0.0    0
0.000374    0.0    0.0    0
0.000375    0.0    0.0    0
0.000376    0.0    0.0    0
0.000377    0.0    0.0    0
0.000378    0.0    0.0    0
0.000379    0.0    0.0    0
0.00038    0.0    0.0    0
0.000381    0.0    0.0    0
0.000382    0.0    0.0    0
0.000383    0.0    0.0    0
0.000384    0.0    0.0    0
0.000385    0.0    0.0    0
0.000386    0.0    0.0    0
0.000387    0.0    0.0    0
0.000388    0.0    0.0    0
0.000389    0.0    0.0    0
0.00039    0.0    0.0    0
0.000391    0.0    0.0    0
0.000392    0.0    0.0    0
0.000393    0.0    0.0    0
0.000394    0.0    0.0    0
0.000395    0.0    0.0    0
0.000396    0.0    0.0    0
0.000397    0.0    0.0    0
0.000398    0.0    0.0    0
0.000399    0.0    0.0    0
0.0004    0.0    0.0    0
0.000401    0.0    0.0    0
0.000402    0.0    0.0    0
0.000403    0.0    0.0    0
0.000404    0.0    0.0    0
0.000405    0.0    0.0    0
0.000406    0.0    0.0    0
0.000407    0.0    0.0    0
0.000408    0.0    0.0    0
0.000409    0.0    0.0    0
0.00041    0.0    0.0    0
0.000411    0.0    0.0    0
0.000412    0.0    0.0    0
0.000413    0.0    0.0    0
0.000414    0.0    0.0    0
0.000415    0.0    0.0    0
0.000416    0.0    0.0    0
0.000417    0.0    0.0    0
0.000418    0.0    0.0    0
0.000419    0.0    0.0    0
0.00042    0.0    0.0    0
0.000421    0.0    0.0    0
0.000422    0.0    0.0    0
0.000423    0.0    0.0    0
0.000424    0.0    0.0    0
0.000425    0.0    0.0    0
0.000426    0.0    0.0    0
0.000427    0.0    0.0    0
0.000428    0.0    0.0    0
0.000429    0.0    0.0    0
0.00043    0.0    0.0    0
0.000431    0.0    0.0    0
0.000432    0.0    0.0    0
0.000433    0.0    0.0    0
0.000434    0.0    0.0    0
0.000435    0.0    0.0    0
0.000436    0.0    0.0    0
0.000437    0.0    0.0    0
0.000438    0.0    0.0    0
0.000439    0.0    0.0    0
0.00044    0.0    0.0    0
0.000441    0.0    0.0    0
0.000442    0.0    0.0    0
0.000443    0.0    0.0    0
0.000444    0.0    0.0    0
0.000445    0.0    0.0    0
0.000446    0.0    0.0    0
0.000447    0.0    0.0    0
0.000448    0.0    0.0    0
0.000449    0.0    0.0    0
0.00045    0.0    0.0    0
0.000451    0.0    0.0    0
0.000452    0.0    0.0    0
0.000453    0.0    0.0    0
0.000454    0.0    0.0    0
0.000455    0.0    0.0    0
0.000456    0.0    0.0    0
0.000457    0.0    0.0    0
0.000458    0.0    0.0    0
0.000459    0.0    0.0    0
0.00046    0.0    0.0    0
0.000461    0.0    0.0    0
0.000462    0.0    0.0    0
0.000463    0.0    0.0    0
0.000464    0.0    0.0    0
0.000465    0.0    0.0    0
0.000466    0.0    0.0    0
0.000467    0.0    0.0    0
0.000468    0.0    0.0    0
0.000469    0.0    0.0    0
0.00047    0.0    0.0    0
0.000471    0.0    0.0    0
0.000472    0.0    0.0    0
0.000473    0.0    0.0    0
0.000474    0.0    0.0    0
0.000475    0.0    0.0    0
0.000476    0.0    0.0    0
0.000477    0.0    0.0    0
0.000478    0.0    0.0    0
0.000479    0.0    0.0    0
0.00048    0.0    0.0    0
0.000481    0.0    0.0    0
0.000482    0.0    0.0    0
0.000483    0.0    0.0    0
0.000484    0.0    0.0    0
0.000485    0.0    0.0    0
0.000486    0.0    0.0    0
0.000487    0.0    0.0    0
0.000488    0.0    0.0    0
0.000489    0.0    0.0    0
0.00049    0.0    0.0    0
0.000491    0.0    0.0    0
0.000492    0.0    0.0    0
0.000493    0.0    0.0    0
0.000494    0.0    0.0    0
0.000495    0.0    0.0    0
0.000496    0.0    0.0    0
0.000497    0.0    0.0    0
0.000498    0.0    0.0    0
0.000499    0.0    0.0    0
0.0005    0.0    0.0    0
0.000501    0.0    0.0    0
0.000502    0.0    0.0    0
0.000503    0.0    0.0    0
0.000504    0.0    0.0    0
0.000505    0.0    0.0    0
0.000506    0.0    0.0    0
0.000507    0.0    0.0    0
0.000508    0.0    0.0    0
0.000509    0.0    0.0    0
0.00051    0.0    0.0    0
0.000511    0.0    0.0    0
0.000512    0.0    0.0    0
0.000513    0.0    0.0    0
0.000514    0.0    0.0    0
0.000515    0.0    0.0    0
0.000516    0.0    0.0    0
0.000517    0.0    0.0    0
0.000518    0.0    0.0    0
0.000519    0.0    0.0    0
0.00052    0.0    0.0    0
0.000521    0.0    0.0    0
0.000522    0.0    0.0    0
0.000523    0.0    0.0    0
0.000524    0.0    0.0    0
0.000525    0.0    0.0    0
0.000526    0.0    0.0    0
0.000527    0.0    0.0    0
0.000528    0.0    0.0    0
0.000529    0.0    0.0    0
0.00053    0.0    0.0    0
0.000531    0.0    0.0    0
0.000532    0.0    0.0    0
0.000533    0.0    0.0    0
0.000534    0.0    0.0    0
0.000535    0.0    0.0    0
0.000536    0.0    0.0    0
0.000537    0.0    0.0    0
0.000538    0.0    0.0    0
0.000539    0.0    0.0    0
0.00054    0.0    0.0    0
0.000541    0.0    0.0    0
0.000542    0.0    0.0    0
0.000543    0.0    0.0    0
0.000544    0.0    0.0    0
0.000545    0.0    0.0    0
0.000546    0.0    0.0    0
0.000547    0.0    0.0    0
0.000548    0.0    0.0    0
0.000549    0.0    0.0    0
0.00055    0.0    0.0    0
0.000551    0.0    0.0    0
0.000552    0.0    0.0    0
0.000553    0.0    0.0    0
0.000554    0.0    0.0    0
0.000555    0.0    0.0    0
0.000556    0.0    0.0    0
0.000557    0.0    0.0    0
0.000558    0.0    0.0    0
0.000559    0.0    0.0    0
0.00056    0.0    0.0    0
0.000561    0.0    0.0    0
0.000562    0.0    0.0    0
0.000563    0.0    0.0    0
0.000564    0.0    0.0    0
0.000565    0.0    0.0    0
0.000566    0.0    0.0    0
0.000567    0.0    0.0    0
0.000568    0.0    0.0    0
0.000569    0.0    0.0    0
0.00057    0.0    0.0    0
0.000571    0.0    0.0    0
0.000572    0.0    0.0    0
0.000573    0.0    0.0    0
0.000574    0.0    0.0    0
0.000575    0.0    0.0    0
0.000576    0.0    0.0    0
0.000577    0.0    0.0    0
0.000578    0.0    0.0    0
0.000579    0.0    0.0    0
0.00058    0.0    0.0    0
0.000581    0.0    0.0    0
0.000582    0.0    0.0    0
0.000583    0.0    0.0    0
0.000584    0.0    0.0    0
0.000585    0.0    0.0    0
0.000586    0.0    0.0    0
0.000587    0.0    0.0    0
0.000588    0.0    0.0    0
0.000589    0.0    0.0    0
0.00059    0.0    0.0    0
0.000591    0.0    0.0    0
0.000592    0.0    0.0    0
0.000593    0.0    0.0    0
0.000594    0.0    0.0    0
0.000595    0.0    0.0    0
0.000596    0.0    0.0    0
0.000597    0.0    0.0    0
0.000598    0.0    0.0    0
0.000599    0.0    0.0    0
0.0006    0.0    0.0    0
0.000601    0.0    0.0    0
0.000602    0.0    0.0    0
0.000603    0.0    0.0    0
0.000604    0.0    0.0    0
0.000605    0.0    0.0    0
0.000606    0.0    0.0    0
0.000607    0.0    0.0    0
0.000608    0.0    0.0    0
0.000609    0.0    0.0    0
0.00061    0.0    0.0    0
0.000611    0.0    0.0    0
0.000612    0.0    0.0    0
0.000613    0.0    0.0    0
0.000614    0.0    0.0    0
0.000615    0.0    0.0    0
0.000616    0.0    0.0    0
0.000617    0.0    0.0    0
0.000618    0.0    0.0    0
0.000619    0.0    0.0    0
0.00062    0.0    0.0    0
0.000621    0.0    0.0    0
0.000622    0.0    0.0    0
0.000623    0.0    0.0    0
0.000624    0.0    0.0    0
0.000625    0.0    0.0    0
0.000626    0.0    0.0    0
0.000627    0.0    0.0    0
0.000628    0.0    0.0    0
0.000629    0.0    0.0    0
0.00063    0.0    0.0    0
0.000631    0.0    0.0    0
0.000632    0.0    0.0    0
0.000633    0.0    0.0    0
0.000634    0.0    0.0    0
0.000635    0.0    0.0    0
0.000636    0.0    0.0    0
0.000637    0.0    0.0    0
0.000638    0.0    0.0    0
0.000639    0.0    0.0    0
0.00064    0.0    0.0    0
0.000641    0.0    0.0    0
0.000642    0.0    0.0    0
0.000643    0.0    0.0    0
0.000644    0.0    0.0    0
0.000645    0.0    0.0    0
0.000646    0.0    0.0    0
0.000647    0.0    0.0    0
0.000648    0.0    0.0    0
0.000649    0.0    0.0    0
0.00065    0.0    0.0    0
0.000651    0.0    0.0    0
0.000652    0.0    0.0    0
0.000653    0.0    0.0    0
0.000654    0.0    0.0    0
0.000655    0.0    0.0    0
0.000656    0.0    0.0    0
0.000657    0.0    0.0    0
0.000658    0.0    0.0    0
0.000659    0.0    0.0    0
0.00066    0.0    0.0    0
0.000661    0.0    0.0    0
0.000662    0.0    0.0    0
0.000663    0.0    0.0    0
0.000664    0.0    0.0    0
0.000665    0.0    0.0    0
0.000666    0.0    0.0    0
0.000667    0.0    0.0    0
0.000668    0.0    0.0    0
0.000669    0.0    0.0    0
0.00067    0.0    0.0    0
0.000671    0.0    0.0    0
0.000672    0.0    0.0    0
0.000673    0.0    0.0    0
0.000674    0.0    0.0    0
0.000675    0.0    0.0    0
0.000676    0.0    0.0    0
0.000677    0.0    0.0    0
0.000678    0.0    0.0    0
0.000679    0.0    0.0    0
0.00068    0.0    0.0    0
0.000681    0.0    0.0    0
0.000682    0.0    0.0    0
0.000683    0.0    0.0    0
0.000684    0.0    0.0    0
0.000685    0.0    0.0    0
0.000686    0.0    0.0    0
0.000687    0.0    0.0    0
0.000688    0.0    0.0    0
0.000689    0.0    0.0    0
0.00069    0.0    0.0    0
0.000691    0.0    0.0    0
0.000692    0.0    0.0    0
0.000693    0.0    0.0    0
0.000694    0.0    0.0    0
0.000695    0.0    0.0    0
0.000696    0.0    0.0    0
0.000697    0.0    0.0    0
0.000698    0.0    0.0    0
0.000699    0.0    0.0    0
0.0007    0.0    0.0    0
0.000701    0.0    0.0    0
0.000702    0.0    0.0    0
0.000703    0.0    0.0    0
0.000704    0.0    0.0    0
0.000705    0.0    0.0    0
0.000706    0.0    0.0    0
0.000707    0.0    0.0    0
0.000708    0.0    0.0    0
0.000709    0.0    0.0    0
0.00071    0.0    0.0    0
0.000711    0.0    0.0    0
0.000712    0.0    0.0    0
0.000713    0.0    0.0    0
0.000714    0.0    0.0    0
0.000715    0.0    0.0    0
0.000716    0.0    0.0    0
0.000717    0.0    0.0    0
0.000718    0.0    0.0    0
0.000719    0.0    0.0    0
0.00072    0.0    0.0    0
0.000721    0.0    0.0    0
0.000722    0.0    0.0    0
0.000723    0.0    0.0    0
0.000724    0.0    0.0    0
0.000725    0.0    0.0    0
0.000726    0.0    0.0    0
0.000727    0.0    0.0    0
0.000728    0.0    0.0    0
0.000729    0.0    0.0    0
0.00073    0.0    0.0    0
0.000731    0.0    0.0    0
0.000732    0.0    0.0    0
0.000733    0.0    0.0    0
0.000734    0.0    0.0    0
0.000735    0.0    0.0    0
0.000736    0.0    0.0    0
0.000737    0.0    0.0    0
0.000738    0.0    0.0    0
0.000739    0.0    0.0    0
0.00074    0.0    0.0    0
0.000741    0.0    0.0    0
0.000742    0.0    0.0    0
0.000743    0.0    0.0    0
0.000744    0.0    0.0    0
0.000745    0.0    0.0    0
0.000746    0.0    0.0    0
0.000747    0.0    0.0    0
0.000748    0.0    0.0    0
0.000749    0.0    0.0    0
0.00075    0.0    0.0    0
0.000751    0.0    0.0    0
0.000752    0.0    0.0    0
0.000753    0.0    0.0    0
0.000754    0.0    0.0    0
0.000755    0.0    0.0    0
0.000756    0.0    0.0    0
0.000757    0.0    0.0    0
0.000758    0.0    0.0    0
0.000759    0.0    0.0    0
0.00076    0.0    0.0    0
0.000761    0.0    0.0    0
0.000762    0.0    0.0    0
0.000763    0.0    0.0    0
0.000764    0.0    0.0    0
0.000765    0.0    0.0    0
0.000766    0.0    0.0    0
0.000767    0.0    0.0    0
0.000768    0.0    0.0    0
0.000769    0.0    0.0    0
0.00077    0.0    0.0    0
0.000771    0.0    0.0    0
0.000772    0.0    0.0    0
0.000773    0.0    0.0    0
0.000774    0.0    0.0    0
0.000775    0.0    0.0    0
0.000776    0.0    0.0    0
0.000777    0.0    0.0    0
0.000778    0.0    0.0    0
0.000779    0.0    0.0    0
0.00078    0.0    0.0    0
0.000781    0.0    0.0    0
0.000782    0.0    0.0    0
0.000783    0.0    0.0    0
0.000784    0.0    0.0    0
0.000785    0.0    0.0    0
0.000786    0.0    0.0    0
0.000787    0.0    0.0    0
0.000788    0.0    0.0    0
0.000789    0.0    0.0    0
0.00079    0.0    0.0    0
0.000791    0.0    0.0    0
0.000792    0.0    0.0    0
0.000793    0.0    0.0    0
0.000794    0.0    0.0    0
0.000795    0.0    0.0    0
0.000796    0.0    0.0    0
0.000797    0.0    0.0    0
0.000798    0.0    0.0    0
0.000799    0.0    0.0    0
0.0008    0.0    0.0    0
0.000801    0.0    0.0    0
0.000802    0.0    0.0    0
0.000803    0.0    0.0    0
0.000804    0.0    0.0    0
0.000805    0.0    0.0    0
0.000806    0.0    0.0    0
0.000807    0.0    0.0    0
0.000808    0.0    0.0    0
0.000809    0.0    0.0    0
0.00081    0.0    0.0    0
0.000811    0.0    0.0    0
0.000812    0.0    0.0    0
0.000813    0.0    0.0    0
0.000814    0.0    0.0    0
0.000815    0.0    0.0    0
0.000816    0.0    0.0    0
0.000817    0.0    0.0    0
0.000818    0.0    0.0    0
0.000819    0.0    0.0    0
0.00082    0.0    0.0    0
0.000821    0.0    0.0    0
0.000822    0.0    0.0    0
0.000823    0.0    0.0    0
0.000824    0.0    0.0    0
0.000825    0.0    0.0    0
0.000826    0.0    0.0    0
0.000827    0.0    0.0    0
0.000828    0.0    0.0    0
0.000829    0.0    0.0    0
0.00083    0.0    0.0    0
0.000831    0.0    0.0    0
0.000832    0.0    0.0    0
0.000833    0.0    0.0    0
0.000834    0.0    0.0    0
0.000835    0.0    0.0    0
0.000836    0.0    0.0    0
0.000837    0.0    0.0    0
0.000838    0.0    0.0    0
0.000839    0.0    0.0    0
0.00084    0.0    0.0    0
0.000841    0.0    0.0    0
0.000842    0.0    0.0    0
0.000843    0.0    0.0    0
0.000844    0.0    0.0    0
0.000845    0.0    0.0    0
0.000846    0.0    0.0    0
0.000847    0.0    0.0    0
0.000848    0.0    0.0    0
0.000849    0.0    0.0    0
0.00085    0.0    0.0    0
0.000851    0.0    0.0    0
0.000852    0.0    0.0    0
0.000853    0.0    0.0    0
0.000854    0.0    0.0    0
0.000855    0.0    0.0    0
0.000856    0.0    0.0    0
0.000857    0.0    0.0    0
0.000858    0.0    0.0    0
0.000859    0.0    0.0    0
0.00086    0.0    0.0    0
0.000861    0.0    0.0    0
0.000862    0.0    0.0    0
0.000863    0.0    0.0    0
0.000864    0.0    0.0    0
0.000865    0.0    0.0    0
0.000866    0.0    0.0    0
0.000867    0.0    0.0    0
0.000868    0.0    0.0    0
0.000869    0.0    0.0    0
0.00087    0.0    0.0    0
0.000871    0.0    0.0    0
0.000872    0.0    0.0    0
0.000873    0.0    0.0    0
0.000874    0.0    0.0    0
0.000875    0.0    0.0    0
0.000876    0.0    0.0    0
0.000877    0.0    0.0    0
0.000878    0.0    0.0    0
0.000879    0.0    0.0    0
0.00088    0.0    0.0    0
0.000881    0.0    0.0    0
0.000882    0.0    0.0    0
0.000883    0.0    0.0    0
0.000884    0.0    0.0    0
0.000885    0.0    0.0    0
0.000886    0.0    0.0    0
0.000887    0.0    0.0    0
0.000888    0.0    0.0    0
0.000889    0.0    0.0    0
0.00089    0.0    0.0    0
0.000891    0.0    0.0    0
0.000892    0.0    0.0    0
0.000893    0.0    0.0    0
0.000894    0.0    0.0    0
0.000895    0.0    0.0    0
0.000896    0.0    0.0    0
0.000897    0.0    0.0    0
0.000898    0.0    0.0    0
0.000899    0.0    0.0    0
0.0009    0.0    0.0    0
0.000901    0.0    0.0    0
0.000902    0.0    0.0    0
0.000903    0.0    0.0    0
0.000904    0.0    0.0    0
0.000905    0.0    0.0    0
0.000906    0.0    0.0    0
0.000907    0.0    0.0    0
0.000908    0.0    0.0    0
0.000909    0.0    0.0    0
0.00091    0.0    0.0    0
0.000911    0.0    0.0    0
0.000912    0.0    0.0    0
0.000913    0.0    0.0    0
0.000914    0.0    0.0    0
0.000915    0.0    0.0    0
0.000916    0.0    0.0    0
0.000917    0.0    0.0    0
